"","SensorName","Date","Time","User","SensorID","delta_t","Unit...7","Value","Unit...9","Mode","Phase","Unit...12","Amplitude","Unit...14","Temp","Unit...16","patm","Unit...18","Salinity","Unit...20","Error","Cal0","Unit...23","T0","Unit...25","O2-2nd","Unit...27","Cal2nd","Unit...29","T2nd","Unit...31","CalPressure","Unit...33","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal Mode","SignalLEDCurrent","ReferenceLEDCurrent","ReferenceAmplitude","DeviceSerial","FwVersion","SensorType","BatchID","Calibration Date","Sensor lot","PreSens calibrated Sensor","Battery Voltage","Unit...52","Sequence","FileName","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength (mm)","Size","TrialID","dateTime","KrillID","RESPRound","Unit...66","percentDOassumpt","assumedSatDOmg","percentDO","obseveredSatDOmg","actualDOmg","CorTemp","SalinityConstant","assumed_vialVol","unique_vialVol","krilldensity","oxygen"
"808","KriLR232","28-Oct-19",2019-10-28 19:27:57,"default",102755384,0.543333333333333,"min",8.742,"mg/l","humid",29.013,"deg",33701,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37800,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.033,"V",13,"2019.10.28_RESPR_T2","12","CUR","G5",13,"Euphausia pacifica","3.32",0.0465,"Trial02",2019-10-28 19:27:57,"Trial02_KriLR232","T2Round3","hour",0.960695799648307,9.09965464947414,0.960695799648307,9.09965464947414,8.742,11,30.3,0.02806,0.0280135,4.65e-05,244.894017
"809","KriLR232","28-Oct-19",2019-10-28 19:27:58,"default",102755384,0.543666666666667,"min",8.735,"mg/l","humid",29.021,"deg",33725,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37759,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.026,"V",13,"2019.10.28_RESPR_T2","12","CUR","G5",13,"Euphausia pacifica","3.32",0.0465,"Trial02",2019-10-28 19:27:58,"Trial02_KriLR232","T2Round3","hour",0.959926539685194,9.09965464947414,0.959926539685194,9.09965464947414,8.735,11,30.3,0.02806,0.0280135,4.65e-05,244.6979225
"810","KriLR232","28-Oct-19",2019-10-28 19:27:59,"default",102755384,0.543833333333333,"min",8.735,"mg/l","humid",29.022,"deg",34374,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37769,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.026,"V",13,"2019.10.28_RESPR_T2","12","CUR","G5",13,"Euphausia pacifica","3.32",0.0465,"Trial02",2019-10-28 19:27:59,"Trial02_KriLR232","T2Round3","hour",0.959926539685194,9.09965464947414,0.959926539685194,9.09965464947414,8.735,11,30.3,0.02806,0.0280135,4.65e-05,244.6979225
"811","KriLR232","28-Oct-19",2019-10-28 19:28:00,"default",102755384,0.544166666666667,"min",8.742,"mg/l","humid",29.013,"deg",33272,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37761,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.027,"V",13,"2019.10.28_RESPR_T2","12","CUR","G5",13,"Euphausia pacifica","3.32",0.0465,"Trial02",2019-10-28 19:28:00,"Trial02_KriLR232","T2Round3","hour",0.960695799648307,9.09965464947414,0.960695799648307,9.09965464947414,8.742,11,30.3,0.02806,0.0280135,4.65e-05,244.894017
"812","KriLR233","28-Oct-19",2019-10-28 19:28:09,"default",179808176,0.546666666666667,"min",8.29,"mg/l","humid",29.599,"deg",39881,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37805,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.031,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36",0.0416,"Trial02",2019-10-28 19:28:09,"Trial02_KriLR233","T2Round3","hour",0.911023584887265,9.09965464947414,0.911023584887265,9.09965464947414,8.29,11,30.3,0.02806,0.0280184,4.16e-05,232.272536
"813","KriLR233","28-Oct-19",2019-10-28 19:28:10,"default",179808176,0.547,"min",8.294,"mg/l","humid",29.594,"deg",40401,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37769,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.025,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36",0.0416,"Trial02",2019-10-28 19:28:10,"Trial02_KriLR233","T2Round3","hour",0.911463162009044,9.09965464947414,0.911463162009044,9.09965464947414,8.294,11,30.3,0.02806,0.0280184,4.16e-05,232.3846096
"814","KriLR233","28-Oct-19",2019-10-28 19:28:11,"default",179808176,0.547166666666667,"min",8.299,"mg/l","humid",29.587,"deg",40742,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37764,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.027,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36",0.0416,"Trial02",2019-10-28 19:28:11,"Trial02_KriLR233","T2Round3","hour",0.912012633411268,9.09965464947414,0.912012633411268,9.09965464947414,8.299,11,30.3,0.02806,0.0280184,4.16e-05,232.5247016
"815","KriLR233","28-Oct-19",2019-10-28 19:28:12,"default",179808176,0.5475,"min",8.304,"mg/l","humid",29.58,"deg",40545,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37761,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.026,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36",0.0416,"Trial02",2019-10-28 19:28:12,"Trial02_KriLR233","T2Round3","hour",0.912562104813492,9.09965464947414,0.912562104813492,9.09965464947414,8.304,11,30.3,0.02806,0.0280184,4.16e-05,232.6647936
"816","KriLR234","28-Oct-19",2019-10-28 19:28:23,"default",144670987,0.5505,"min",8.634,"mg/l","humid",29.149,"deg",37523,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37796,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.035,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65",0.0213,"Trial02",2019-10-28 19:28:23,"Trial02_KriLR234","T2Round3","hour",0.948827217360271,9.09965464947414,0.948827217360271,9.09965464947414,8.634,11,30.3,0.02806,0.0280387,2.13e-05,242.0861358
"817","KriLR234","28-Oct-19",2019-10-28 19:28:24,"default",144670987,0.550833333333333,"min",8.627,"mg/l","humid",29.158,"deg",37345,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37779,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.029,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65",0.0213,"Trial02",2019-10-28 19:28:24,"Trial02_KriLR234","T2Round3","hour",0.948057957397157,9.09965464947414,0.948057957397157,9.09965464947414,8.627,11,30.3,0.02806,0.0280387,2.13e-05,241.8898649
"818","KriLR234","28-Oct-19",2019-10-28 19:28:25,"default",144670987,0.551166666666667,"min",8.628,"mg/l","humid",29.157,"deg",37589,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37773,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.027,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65",0.0213,"Trial02",2019-10-28 19:28:25,"Trial02_KriLR234","T2Round3","hour",0.948167851677602,9.09965464947414,0.948167851677602,9.09965464947414,8.628,11,30.3,0.02806,0.0280387,2.13e-05,241.9179036
"819","KriLR235","28-Oct-19",2019-10-28 19:28:49,"default",69754159,0.557833333333333,"min",8.174,"mg/l","humid",29.755,"deg",36046,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37808,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.029,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:28:49,"Trial02_KriLR235","T2Round3","hour",0.89827584835567,9.09965464947414,0.89827584835567,9.09965464947414,8.174,11,30.3,0.02806,0.0280171,4.29e-05,229.0117754
"820","KriLR235","28-Oct-19",2019-10-28 19:28:50,"default",69754159,0.558,"min",8.181,"mg/l","humid",29.746,"deg",38268,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37769,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.027,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:28:50,"Trial02_KriLR235","T2Round3","hour",0.899045108318783,9.09965464947414,0.899045108318783,9.09965464947414,8.181,11,30.3,0.02806,0.0280171,4.29e-05,229.2078951
"821","KriLR235","28-Oct-19",2019-10-28 19:28:51,"default",69754159,0.558333333333333,"min",8.176,"mg/l","humid",29.752,"deg",39685,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37766,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.026,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:28:51,"Trial02_KriLR235","T2Round3","hour",0.898495636916559,9.09965464947414,0.898495636916559,9.09965464947414,8.176,11,30.3,0.02806,0.0280171,4.29e-05,229.0678096
"822","KriLR235","28-Oct-19",2019-10-28 19:29:04,"default",69754159,0.562,"min",8.378,"mg/l","humid",29.482,"deg",11612,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37809,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.034,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:04,"Trial02_KriLR235","T2Round3","hour",0.920694281566406,9.09965464947414,0.920694281566406,9.09965464947414,8.378,11,30.3,0.02806,0.0280171,4.29e-05,234.7272638
"823","KriLR235","28-Oct-19",2019-10-28 19:29:05,"default",69754159,0.562166666666667,"min",8.146,"mg/l","humid",29.793,"deg",37547,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37774,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.028,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:05,"Trial02_KriLR235","T2Round3","hour",0.895198808503216,9.09965464947414,0.895198808503216,9.09965464947414,8.146,11,30.3,0.02806,0.0280171,4.29e-05,228.2272966
"824","KriLR235","28-Oct-19",2019-10-28 19:29:06,"default",69754159,0.5625,"min",8.146,"mg/l","humid",29.794,"deg",37386,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37771,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.028,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:06,"Trial02_KriLR235","T2Round3","hour",0.895198808503216,9.09965464947414,0.895198808503216,9.09965464947414,8.146,11,30.3,0.02806,0.0280171,4.29e-05,228.2272966
"825","KriLR235","28-Oct-19",2019-10-28 19:29:07,"default",69754159,0.562833333333333,"min",8.154,"mg/l","humid",29.783,"deg",37370,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37783,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.028,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:07,"Trial02_KriLR235","T2Round3","hour",0.896077962746774,9.09965464947414,0.896077962746774,9.09965464947414,8.154,11,30.3,0.02806,0.0280171,4.29e-05,228.4514334
"826","KriLR235","28-Oct-19",2019-10-28 19:29:08,"default",69754159,0.563,"min",8.15,"mg/l","humid",29.788,"deg",35921,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37783,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.027,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:08,"Trial02_KriLR235","T2Round3","hour",0.895638385624995,9.09965464947414,0.895638385624995,9.09965464947414,8.15,11,30.3,0.02806,0.0280171,4.29e-05,228.339365
"827","KriLR235","28-Oct-19",2019-10-28 19:29:09,"default",69754159,0.563333333333333,"min",8.163,"mg/l","humid",29.771,"deg",38674,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37780,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.03,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:09,"Trial02_KriLR235","T2Round3","hour",0.897067011270777,9.09965464947414,0.897067011270777,9.09965464947414,8.163,11,30.3,0.02806,0.0280171,4.29e-05,228.7035873
"828","KriLR235","28-Oct-19",2019-10-28 19:29:10,"default",69754159,0.563666666666667,"min",8.159,"mg/l","humid",29.776,"deg",38810,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37777,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.029,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:10,"Trial02_KriLR235","T2Round3","hour",0.896627434148998,9.09965464947414,0.896627434148998,9.09965464947414,8.159,11,30.3,0.02806,0.0280171,4.29e-05,228.5915189
"829","KriLR235","28-Oct-19",2019-10-28 19:29:11,"default",69754159,0.563833333333333,"min",8.16,"mg/l","humid",29.774,"deg",40201,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37773,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.029,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:11,"Trial02_KriLR235","T2Round3","hour",0.896737328429443,9.09965464947414,0.896737328429443,9.09965464947414,8.16,11,30.3,0.02806,0.0280171,4.29e-05,228.619536
"830","KriLR235","28-Oct-19",2019-10-28 19:29:12,"default",69754159,0.564166666666667,"min",8.16,"mg/l","humid",29.774,"deg",39403,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37770,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.029,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:12,"Trial02_KriLR235","T2Round3","hour",0.896737328429443,9.09965464947414,0.896737328429443,9.09965464947414,8.16,11,30.3,0.02806,0.0280171,4.29e-05,228.619536
"831","KriLR235","28-Oct-19",2019-10-28 19:29:13,"default",69754159,0.5645,"min",8.151,"mg/l","humid",29.787,"deg",38886,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37776,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.029,"V",16,"2019.10.28_RESPR_T2","2","CHG","I3",16,"Euphausia pacifica","3.12",0.0429,"Trial02",2019-10-28 19:29:13,"Trial02_KriLR235","T2Round3","hour",0.89574827990544,9.09965464947414,0.89574827990544,9.09965464947414,8.151,11,30.3,0.02806,0.0280171,4.29e-05,228.3673821
"832","KriLR220","28-Oct-19",2019-10-28 19:41:42,"default",168568509,0.7725,"min",8.072,"mg/l","humid",29.895,"deg",25503,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38065,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.064,"V",1,"2019.10.28_RESPR_T2","12","CUR","A1",1,"Euphausia pacifica","3.19",0.0225,"Trial02",2019-10-28 19:41:42,"Trial02_KriLR220","T2Round4","hour",0.887066631750302,9.09965464947414,0.887066631750302,9.09965464947414,8.072,11,30.3,0.02806,0.0280375,2.25e-05,226.3187
"833","KriLR220","28-Oct-19",2019-10-28 19:41:43,"default",168568509,0.772833333333333,"min",8.812,"mg/l","humid",28.925,"deg",3912,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38046,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.058,"V",1,"2019.10.28_RESPR_T2","12","CUR","A1",1,"Euphausia pacifica","3.19",0.0225,"Trial02",2019-10-28 19:41:43,"Trial02_KriLR220","T2Round4","hour",0.968388399279442,9.09965464947414,0.968388399279442,9.09965464947414,8.812,11,30.3,0.02806,0.0280375,2.25e-05,247.06645
"834","KriLR220","28-Oct-19",2019-10-28 19:41:44,"default",168568509,0.773,"min",8.099,"mg/l","humid",29.858,"deg",23837,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38038,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.058,"V",1,"2019.10.28_RESPR_T2","12","CUR","A1",1,"Euphausia pacifica","3.19",0.0225,"Trial02",2019-10-28 19:41:44,"Trial02_KriLR220","T2Round4","hour",0.890033777322311,9.09965464947414,0.890033777322311,9.09965464947414,8.099,11,30.3,0.02806,0.0280375,2.25e-05,227.0757125
"835","KriLR220","28-Oct-19",2019-10-28 19:41:45,"default",168568509,0.773333333333333,"min",8.091,"mg/l","humid",29.869,"deg",23812,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38037,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.058,"V",1,"2019.10.28_RESPR_T2","12","CUR","A1",1,"Euphausia pacifica","3.19",0.0225,"Trial02",2019-10-28 19:41:45,"Trial02_KriLR220","T2Round4","hour",0.889154623078752,9.09965464947414,0.889154623078752,9.09965464947414,8.091,11,30.3,0.02806,0.0280375,2.25e-05,226.8514125
"836","KriLR220","28-Oct-19",2019-10-28 19:41:46,"default",168568509,0.773666666666667,"min",8.068,"mg/l","humid",29.901,"deg",33867,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38035,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.058,"V",1,"2019.10.28_RESPR_T2","12","CUR","A1",1,"Euphausia pacifica","3.19",0.0225,"Trial02",2019-10-28 19:41:46,"Trial02_KriLR220","T2Round4","hour",0.886627054628522,9.09965464947414,0.886627054628522,9.09965464947414,8.068,11,30.3,0.02806,0.0280375,2.25e-05,226.20655
"837","KriLR220","28-Oct-19",2019-10-28 19:41:47,"default",168568509,0.773833333333333,"min",8.118,"mg/l","humid",29.832,"deg",20684,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38033,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.057,"V",1,"2019.10.28_RESPR_T2","12","CUR","A1",1,"Euphausia pacifica","3.19",0.0225,"Trial02",2019-10-28 19:41:47,"Trial02_KriLR220","T2Round4","hour",0.892121768650762,9.09965464947414,0.892121768650762,9.09965464947414,8.118,11,30.3,0.02806,0.0280375,2.25e-05,227.608425
"838","KriLR220","28-Oct-19",2019-10-28 19:41:48,"default",168568509,0.774166666666667,"min",8.062,"mg/l","humid",29.909,"deg",29646,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38035,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.058,"V",1,"2019.10.28_RESPR_T2","12","CUR","A1",1,"Euphausia pacifica","3.19",0.0225,"Trial02",2019-10-28 19:41:48,"Trial02_KriLR220","T2Round4","hour",0.885967688945854,9.09965464947414,0.885967688945854,9.09965464947414,8.062,11,30.3,0.02806,0.0280375,2.25e-05,226.038325
"839","KriLR220","28-Oct-19",2019-10-28 19:41:49,"default",168568509,0.7745,"min",8.04,"mg/l","humid",29.94,"deg",38283,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38043,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.058,"V",1,"2019.10.28_RESPR_T2","12","CUR","A1",1,"Euphausia pacifica","3.19",0.0225,"Trial02",2019-10-28 19:41:49,"Trial02_KriLR220","T2Round4","hour",0.883550014776068,9.09965464947414,0.883550014776068,9.09965464947414,8.04,11,30.3,0.02806,0.0280375,2.25e-05,225.4215
"840","KriLR223","28-Oct-19",2019-10-28 19:42:49,"default",175346924,0.791166666666667,"min",8.372,"mg/l","humid",29.49,"deg",33758,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38027,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.063,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08",0.0215,"Trial02",2019-10-28 19:42:49,"Trial02_KriLR223","T2Round4","hour",0.920034915883737,9.09965464947414,0.920034915883737,9.09965464947414,8.372,11,30.3,0.02806,0.0280385,2.15e-05,234.738322
"841","KriLR223","28-Oct-19",2019-10-28 19:42:50,"default",175346924,0.791333333333333,"min",8.366,"mg/l","humid",29.497,"deg",33888,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38054,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.055,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08",0.0215,"Trial02",2019-10-28 19:42:50,"Trial02_KriLR223","T2Round4","hour",0.919375550201068,9.09965464947414,0.919375550201068,9.09965464947414,8.366,11,30.3,0.02806,0.0280385,2.15e-05,234.570091
"842","KriLR223","28-Oct-19",2019-10-28 19:42:51,"default",175346924,0.791666666666667,"min",8.372,"mg/l","humid",29.489,"deg",33568,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38053,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.055,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08",0.0215,"Trial02",2019-10-28 19:42:51,"Trial02_KriLR223","T2Round4","hour",0.920034915883737,9.09965464947414,0.920034915883737,9.09965464947414,8.372,11,30.3,0.02806,0.0280385,2.15e-05,234.738322
